Wavelength(nm),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),Irradiance(W/m2/um),
344.00,351.79,355.01,354.71,358.85,361.72,360.96,363.41,364.59,365.14,368.28,368.55,369.15,370.79,372.57,372.49,372.33,374.07,374.69,375.17,379.75,382.22,382.14,387.79,389.96,387.66,390.83,395.61,395.88,396.67,401.15,401.91,402.56,407.03,407.18,407.55,409.10,411.90,414.05,413.65,413.57,417.61,418.65,421.84,423.56,423.29,426.68,427.56,427.17,429.86,430.89,432.32,434.38,434.38,436.36,438.17,438.65,438.01,442.09,440.36,441.43,
345.00,350.87,354.74,354.17,358.76,361.63,359.70,362.28,363.29,364.15,366.80,366.88,368.67,369.68,371.83,371.76,370.47,372.62,373.62,374.56,379.51,381.88,380.73,385.97,388.55,386.11,390.34,394.08,394.94,394.80,399.11,400.83,401.91,405.50,404.85,406.07,407.79,411.16,412.74,412.03,412.17,416.91,418.49,420.64,421.72,421.71,425.59,426.81,425.81,427.82,429.54,430.69,432.91,434.06,435.35,436.14,437.94,436.22,440.45,438.16,440.02,
346.00,351.58,355.06,354.53,359.70,361.57,360.19,363.38,364.47,364.96,367.72,368.18,369.64,369.83,372.54,372.64,371.10,373.28,374.86,375.02,380.54,382.46,380.80,386.94,388.79,386.40,391.55,395.01,396.10,395.59,400.15,401.61,403.14,407.01,406.25,407.06,408.98,412.42,413.44,412.93,413.23,417.47,418.88,422.59,422.80,423.47,425.95,427.53,427.81,428.39,429.80,432.24,433.84,434.32,436.25,437.15,439.21,436.76,441.07,439.01,440.88,
347.00,355.44,359.07,358.79,363.77,365.85,364.67,367.82,368.60,369.64,372.57,373.08,373.96,374.42,377.25,378.08,376.28,378.15,379.84,379.10,384.90,386.76,386.25,391.93,393.32,391.43,396.02,400.29,400.88,400.55,405.27,406.53,407.77,411.98,412.40,411.60,414.00,417.32,418.95,418.43,418.52,421.86,423.89,427.51,428.38,429.20,431.82,432.77,433.18,434.29,435.85,437.09,438.74,438.82,441.61,443.55,444.99,442.34,447.06,444.43,446.00,
348.00,363.91,367.71,367.52,371.67,374.01,372.13,376.52,377.19,377.94,381.01,381.33,382.55,383.40,386.28,386.41,384.47,386.75,387.89,387.15,392.90,395.29,394.35,400.97,402.91,400.76,404.58,409.17,409.64,410.30,414.31,416.12,417.45,421.39,421.85,420.93,423.33,426.34,428.00,428.07,426.87,431.34,433.68,436.53,438.35,438.42,441.43,442.96,442.80,444.28,445.49,446.68,447.63,449.02,450.91,453.31,454.76,452.91,457.30,453.97,455.37,
349.00,373.34,376.72,376.68,381.71,383.61,380.99,385.79,386.58,387.48,390.66,390.68,392.45,392.60,396.04,396.22,394.37,396.91,398.38,397.05,403.06,405.33,403.81,411.45,413.49,411.09,415.21,418.96,419.53,420.00,424.44,426.32,428.55,432.05,432.06,431.50,433.77,437.23,438.65,438.55,437.38,441.77,445.12,447.61,449.05,449.46,452.19,454.28,453.03,454.91,456.39,457.42,458.85,459.79,462.00,464.59,465.15,464.15,468.17,465.42,466.30,
350.00,381.09,384.18,384.16,389.69,390.90,389.58,393.36,394.56,395.64,398.55,398.40,400.38,399.97,402.84,404.50,401.69,404.49,406.42,405.11,411.05,414.13,411.68,419.84,420.92,419.52,423.55,427.33,427.75,428.06,432.58,434.64,437.21,440.72,440.70,439.98,442.63,446.17,447.06,447.36,447.03,450.81,454.71,457.21,458.09,458.87,461.14,462.90,462.19,463.97,464.83,466.21,467.76,468.91,472.19,473.82,475.04,473.08,477.26,474.86,475.55,
351.00,392.22,395.50,395.39,400.50,402.28,401.17,404.99,406.15,407.33,410.32,410.08,411.92,411.60,414.04,415.55,414.10,416.35,418.63,416.43,422.50,425.22,423.98,432.38,433.09,431.70,435.79,439.93,440.19,440.07,445.83,447.54,449.13,453.56,454.28,452.99,455.84,459.41,460.94,460.52,459.90,463.32,467.25,470.45,471.55,472.10,474.01,476.46,475.55,477.63,478.37,480.14,482.03,481.83,485.80,488.17,488.66,487.93,491.24,488.89,489.66,
352.00,402.69,406.52,406.67,411.58,413.84,412.28,415.91,417.02,418.79,422.23,421.80,423.50,423.82,426.60,427.43,425.67,428.61,430.19,428.63,433.83,437.27,436.09,444.21,446.13,444.20,447.03,451.81,452.57,452.34,458.04,459.70,461.18,466.14,466.88,465.77,468.66,471.54,473.94,473.14,471.85,476.16,480.35,482.96,484.65,484.37,487.82,489.29,487.97,490.90,491.88,493.04,495.82,495.58,498.70,500.95,501.39,501.59,505.50,501.89,503.00,
353.00,407.97,411.39,412.44,416.71,418.83,417.28,420.97,422.12,423.52,426.75,426.05,427.75,428.38,431.28,431.68,431.42,433.54,434.58,434.30,439.05,443.14,441.31,449.30,451.58,449.40,452.33,456.57,458.02,457.72,463.11,465.19,466.39,471.19,471.50,471.48,474.19,477.23,478.69,478.24,477.40,482.18,485.26,488.28,490.00,489.82,492.93,494.55,493.52,496.08,496.94,498.96,501.20,501.38,504.72,505.80,505.68,506.84,510.40,507.37,507.85,
354.00,406.46,409.90,410.98,415.78,417.16,416.16,418.85,420.32,422.10,424.77,424.62,426.06,426.51,428.79,430.44,429.41,431.35,433.19,432.42,437.42,442.08,439.62,446.84,449.44,447.70,451.14,455.21,456.50,455.37,460.81,462.62,464.44,469.51,469.20,469.93,471.48,475.00,477.17,475.94,475.89,480.77,483.37,486.56,487.76,487.98,490.66,492.33,491.58,494.09,494.82,496.72,499.61,499.36,503.24,504.16,503.97,504.54,507.81,505.11,506.12,
355.00,401.81,405.75,406.16,410.40,411.92,411.74,414.52,416.33,417.58,420.53,420.36,420.98,422.31,424.05,425.37,424.55,426.57,428.90,427.56,432.16,436.78,434.61,441.85,444.24,442.75,445.52,450.70,451.35,450.67,456.43,457.44,458.60,464.41,463.96,464.86,466.81,469.54,472.14,471.47,470.36,475.93,477.70,481.62,482.51,482.53,485.45,485.77,486.84,488.60,489.10,491.54,493.81,493.85,497.50,498.85,498.46,498.54,502.18,499.42,500.69,
356.00,396.95,401.40,401.74,405.53,407.45,407.00,409.86,411.84,411.93,415.49,415.62,415.63,417.88,419.64,421.02,420.39,421.71,424.17,421.97,427.23,431.07,429.26,436.56,439.34,437.62,440.99,445.64,446.18,445.53,451.61,452.67,452.90,458.94,458.78,459.58,461.19,463.78,467.02,466.13,464.83,470.25,472.00,475.44,477.01,476.70,480.77,480.30,480.74,482.71,483.88,485.65,487.42,487.94,491.12,492.99,492.04,493.36,495.97,494.22,494.91,
357.00,393.45,397.62,398.52,401.88,404.03,403.27,405.89,408.17,407.20,411.33,411.83,411.90,413.74,415.72,417.29,415.91,417.42,419.38,418.93,423.93,428.02,424.84,432.54,434.92,432.79,436.59,441.09,441.50,441.16,446.48,449.23,449.38,454.79,453.58,455.48,456.64,459.90,461.90,461.64,460.40,465.61,467.81,471.37,471.84,472.55,476.04,475.72,476.45,477.79,479.40,481.00,482.10,483.70,486.25,487.83,486.90,488.10,491.41,488.69,489.56,
358.00,391.53,395.87,395.83,400.53,401.56,401.35,403.83,405.78,405.36,409.06,409.26,410.49,410.72,413.81,414.76,413.32,415.06,417.38,416.13,421.55,425.82,422.54,430.21,432.40,430.44,435.48,439.04,438.86,439.23,444.42,446.21,447.39,452.46,450.94,453.05,454.00,457.65,459.22,459.37,458.43,462.76,464.95,469.45,468.76,469.51,472.51,472.84,474.18,475.24,476.36,478.70,479.76,480.55,483.73,485.40,484.15,484.70,488.32,486.36,486.91,
359.00,391.74,396.40,396.01,400.86,402.53,402.47,404.28,406.55,406.49,409.60,409.94,411.48,411.43,414.59,416.45,413.76,415.64,418.48,416.59,421.94,426.11,424.16,431.34,432.90,431.30,436.61,440.32,439.84,440.33,445.62,447.29,448.13,453.70,452.29,453.78,454.99,457.85,460.45,460.32,459.87,463.70,466.12,470.57,470.48,470.41,474.22,473.60,475.24,476.26,477.36,479.08,480.74,481.49,484.71,487.12,486.24,485.68,489.63,487.48,488.25,
360.00,398.59,403.42,403.60,407.65,409.77,409.81,412.48,413.71,413.79,417.59,417.11,419.01,419.25,423.02,423.71,422.02,423.83,426.02,424.05,429.55,433.74,431.58,439.75,440.60,439.02,444.39,448.55,447.57,448.90,453.83,455.35,456.28,461.96,461.12,461.47,463.42,466.71,468.79,468.74,468.09,471.55,474.80,478.71,479.37,478.80,483.04,482.90,483.68,484.70,486.32,488.32,489.12,490.72,492.82,495.60,495.64,495.70,498.44,496.37,497.53,
361.00,412.67,417.68,418.07,422.37,425.93,424.05,426.74,427.61,428.52,431.91,432.07,434.17,434.47,438.67,439.12,436.63,439.16,441.13,439.28,445.36,449.40,446.98,455.19,456.71,454.38,460.01,463.73,463.76,464.28,469.90,471.97,472.92,478.22,477.02,477.44,479.28,483.58,485.43,485.07,484.78,488.11,492.02,495.19,495.93,495.55,500.75,500.69,500.53,501.92,503.08,505.22,506.28,508.00,509.74,512.81,512.69,513.33,516.28,514.27,515.24,
362.00,431.88,435.83,436.22,441.85,444.89,443.56,446.01,446.80,448.15,451.15,451.58,453.89,453.45,458.30,458.49,456.68,459.38,460.83,459.18,465.70,469.98,466.88,475.63,477.01,474.80,480.23,484.54,485.15,485.18,490.29,492.71,494.17,500.02,498.83,499.17,501.09,505.22,506.70,506.82,506.45,509.97,513.86,518.11,518.15,517.76,522.57,523.66,523.72,524.33,525.18,527.71,530.12,530.76,533.30,535.52,535.55,535.86,539.36,537.65,538.47,
363.00,452.25,455.89,456.67,462.66,465.49,464.17,467.63,467.46,469.75,472.72,472.59,475.13,474.88,479.13,479.89,477.68,480.98,482.92,480.04,487.81,491.99,489.79,498.10,498.91,497.02,502.13,507.65,508.47,507.48,513.98,515.16,517.05,523.55,523.17,522.15,524.39,528.25,530.79,530.56,530.06,533.29,537.92,541.62,542.78,541.95,546.92,547.55,547.68,549.66,550.39,552.04,555.15,554.86,558.68,560.89,561.20,561.10,563.95,563.22,564.02,
364.00,471.61,475.68,476.17,481.39,485.19,483.39,487.06,487.50,490.15,493.40,492.86,494.80,495.99,499.08,499.95,498.09,501.48,503.45,500.44,508.05,512.57,509.72,519.02,520.43,518.57,522.46,528.67,529.85,529.15,535.85,537.59,538.95,545.70,544.96,543.79,546.76,550.56,553.47,552.46,551.86,556.36,560.44,563.82,565.54,564.96,570.91,570.87,570.70,573.35,573.44,575.29,576.98,578.58,581.82,584.15,584.69,585.27,588.34,586.71,587.48,
365.00,489.74,494.03,494.80,499.72,504.10,501.57,505.55,506.16,508.06,511.89,512.21,513.07,515.23,518.37,519.36,517.71,520.61,522.41,519.67,527.51,531.84,528.18,539.22,541.24,539.22,542.26,548.38,549.31,548.53,556.36,557.76,558.82,566.22,565.09,564.48,567.28,571.87,573.61,573.47,572.25,577.16,581.36,585.05,586.42,585.92,592.25,592.88,592.01,594.49,595.00,597.82,598.89,600.52,604.08,606.06,606.46,606.67,610.11,609.35,609.36,
366.00,506.48,510.08,511.17,516.14,520.27,518.18,522.02,522.43,524.35,528.42,529.05,529.80,531.72,534.23,535.97,533.79,537.02,538.77,537.54,544.89,549.75,545.32,556.28,558.21,555.91,559.97,566.41,566.78,565.91,573.38,575.67,577.20,584.38,582.69,582.75,584.95,590.33,591.56,591.49,590.97,596.03,600.14,604.26,604.36,604.69,610.37,611.67,610.52,613.77,613.84,615.85,618.08,619.99,623.53,625.09,625.47,624.96,629.73,628.68,629.15,
367.00,520.34,524.50,524.65,530.73,533.72,532.74,536.73,537.00,539.18,543.73,543.60,544.40,546.06,548.63,550.06,549.22,551.82,553.57,552.17,559.77,564.25,560.59,571.67,573.69,571.01,575.49,582.26,582.55,581.81,589.27,591.02,593.28,600.22,598.92,598.72,601.68,606.13,608.71,607.66,607.40,612.63,616.51,620.61,620.63,621.19,626.68,628.25,627.33,631.16,631.34,633.32,635.61,636.57,640.74,642.27,642.88,642.03,646.87,645.61,646.85,
368.00,528.15,533.63,534.04,538.92,543.14,541.61,544.84,546.49,548.11,553.12,552.75,553.36,555.97,557.83,559.86,559.10,560.91,562.62,562.02,568.96,573.40,570.73,581.66,583.76,580.95,585.38,592.19,592.01,591.07,599.48,601.08,602.13,610.24,609.05,608.33,611.58,615.89,618.91,617.73,617.20,622.69,626.78,630.23,630.71,631.73,637.74,638.14,637.23,641.51,642.49,643.68,645.54,647.12,651.18,652.29,653.21,652.84,657.92,655.26,657.05,
369.00,529.15,534.68,536.01,540.11,545.29,542.64,546.43,547.56,548.91,554.19,553.32,554.32,557.07,559.08,561.09,560.50,561.64,562.92,564.30,569.73,574.51,571.29,582.93,584.73,582.14,586.71,592.74,592.98,592.83,600.47,602.04,603.04,610.75,610.19,609.38,612.64,617.52,619.57,617.99,618.60,624.38,627.08,630.51,631.33,632.97,638.03,639.28,638.21,641.86,643.31,644.65,645.40,648.24,651.05,651.91,653.97,653.90,658.85,655.35,656.71,
370.00,521.30,527.85,528.11,533.14,539.06,535.87,538.84,539.60,541.51,546.15,545.48,546.76,549.32,551.24,553.54,552.79,552.96,555.44,556.51,562.13,566.28,563.47,574.99,577.21,573.46,579.15,584.28,584.47,584.25,591.76,593.07,594.84,601.85,601.17,600.80,603.48,608.37,611.02,609.17,609.70,615.82,618.57,621.69,622.07,623.88,628.01,630.34,628.74,632.23,634.23,634.96,636.64,639.02,642.03,642.70,644.45,644.14,648.89,645.89,647.62,
371.00,510.28,516.20,515.99,521.98,526.83,524.90,527.05,528.95,530.10,534.39,534.23,535.46,537.52,539.81,542.15,541.02,541.38,543.59,545.01,550.44,554.78,551.50,562.36,564.22,560.78,565.93,571.98,572.33,572.26,578.70,579.90,581.90,588.89,589.02,587.89,590.95,594.53,598.36,596.66,597.09,603.00,605.30,609.43,609.92,610.71,613.99,615.85,615.78,618.70,620.90,621.49,622.99,624.84,627.91,629.19,630.90,629.76,635.03,631.34,634.11,
372.00,502.05,507.84,508.04,513.61,518.55,516.82,518.57,520.42,521.44,525.87,524.99,526.96,528.64,531.22,533.07,532.32,532.92,535.55,535.28,541.22,545.26,542.41,554.14,554.99,551.44,556.59,563.19,563.41,562.85,570.39,570.53,572.24,579.85,580.36,577.88,581.19,584.86,589.65,587.10,587.71,592.82,595.54,598.49,600.09,601.04,604.32,605.76,605.66,609.12,611.77,611.74,613.03,613.98,617.78,618.97,621.06,620.53,624.42,621.33,622.86,
373.00,497.39,503.34,503.64,508.39,514.35,511.64,512.94,515.61,516.83,520.37,519.94,522.15,524.15,526.22,528.32,526.34,527.37,530.23,530.39,536.54,539.91,536.99,548.10,550.00,546.59,551.47,556.66,558.58,556.65,564.53,565.34,566.98,573.90,573.84,572.45,574.79,580.03,583.41,581.36,581.63,587.46,589.71,592.71,594.23,594.91,599.71,600.15,599.46,602.72,605.52,605.34,607.58,609.02,612.10,612.67,614.81,614.46,618.99,615.14,616.38,
374.00,498.51,503.70,503.69,509.39,514.59,512.17,514.15,516.38,517.16,520.60,520.91,522.82,523.81,527.05,528.81,526.37,528.65,531.34,530.82,537.63,539.98,536.89,548.45,551.13,547.31,553.44,557.07,558.74,557.38,564.56,565.60,568.06,574.50,573.96,573.12,575.34,580.34,583.16,582.25,582.25,588.18,590.00,594.79,594.32,595.15,598.83,599.99,599.70,603.59,604.84,606.18,608.82,609.52,613.33,613.90,615.27,614.17,619.64,616.88,616.74,
375.00,506.52,511.23,510.76,516.73,520.85,520.56,521.74,523.83,525.02,528.59,529.48,530.74,531.48,534.83,536.61,534.01,536.36,539.48,538.01,544.91,549.26,545.33,556.66,558.44,555.02,561.28,566.25,566.04,565.49,572.57,574.15,576.77,583.67,582.48,581.90,583.56,588.72,591.92,590.73,591.46,596.71,599.60,604.47,604.06,604.75,608.01,608.77,608.86,612.96,614.15,614.75,618.27,618.52,622.44,624.37,624.82,622.84,629.11,626.67,626.92,
376.00,519.43,524.41,524.04,529.61,533.18,533.80,535.72,537.49,539.23,543.00,543.33,544.54,545.92,548.91,549.73,548.51,550.74,553.31,551.50,558.99,563.01,559.73,571.05,573.30,570.27,575.68,581.19,580.59,581.02,587.73,589.58,592.01,599.12,597.64,597.36,599.46,604.30,607.79,606.47,606.63,611.84,615.80,619.88,620.07,620.81,624.14,624.67,624.97,629.68,630.10,630.94,634.28,634.61,638.57,640.67,641.11,639.70,645.63,642.71,643.64,
377.00,532.81,538.47,538.17,543.52,547.63,546.86,549.46,551.34,553.32,557.83,557.90,558.83,560.75,563.80,564.96,562.83,565.68,568.24,566.04,574.02,577.86,574.40,586.16,589.13,586.11,591.25,596.16,595.72,596.13,603.55,604.82,606.80,614.22,613.34,613.14,614.46,619.74,623.14,622.68,621.51,627.81,631.84,635.39,635.64,637.24,641.64,641.60,640.98,645.39,646.92,647.46,651.03,651.18,655.82,656.78,657.08,656.60,663.06,660.09,660.05,
378.00,540.53,546.72,546.90,552.23,556.60,555.54,558.77,559.84,561.78,566.90,566.05,567.44,569.31,571.99,573.73,571.28,574.31,575.92,575.29,583.88,587.52,582.83,596.16,597.76,595.07,600.24,604.74,605.28,605.23,611.98,613.70,616.78,623.13,622.13,622.93,623.86,629.95,631.74,631.69,631.77,637.45,641.02,645.87,645.19,647.31,650.44,651.39,650.78,654.65,655.62,656.63,660.95,661.77,665.41,665.77,666.23,665.51,672.81,670.01,670.05,
379.00,538.27,545.21,543.43,550.44,554.16,553.71,556.33,557.63,559.62,564.98,563.53,564.96,566.27,568.73,571.09,569.17,571.54,573.62,572.00,581.29,584.53,580.47,593.57,595.22,592.33,597.23,602.51,601.49,603.50,610.00,611.67,614.75,620.77,619.38,620.99,622.17,626.79,629.45,628.20,629.50,634.10,639.11,642.82,642.41,644.70,645.94,647.89,647.99,652.48,652.51,654.12,657.27,657.51,662.69,663.38,662.41,662.60,668.41,666.53,666.98,
380.00,521.23,527.93,525.94,532.10,535.97,535.99,538.42,540.78,542.33,547.50,545.79,547.34,549.39,550.50,552.93,550.84,553.61,554.90,554.20,562.55,566.53,562.31,574.47,576.19,574.07,577.08,584.09,583.03,584.63,590.47,592.24,594.13,601.79,600.49,600.77,603.23,605.77,609.69,608.25,608.70,614.53,618.80,621.84,622.46,624.61,625.78,627.59,628.14,631.89,632.03,633.22,635.56,636.23,641.08,641.68,641.51,641.75,647.27,643.91,645.84,
381.00,500.02,505.93,504.97,510.38,514.79,513.59,516.75,518.47,520.52,524.54,522.98,524.18,526.95,528.51,530.48,528.67,531.80,532.25,531.02,539.58,542.71,539.14,551.22,552.94,550.49,553.22,559.80,560.39,560.84,567.51,568.37,569.02,577.30,576.05,575.69,578.29,581.21,584.80,582.62,583.35,589.83,593.29,595.93,597.20,598.92,600.51,602.16,602.07,605.54,606.21,607.46,609.78,609.97,614.99,614.24,615.40,615.57,620.01,617.69,619.85,
382.00,482.19,487.29,486.23,492.20,496.72,494.88,497.14,498.85,500.90,504.47,503.74,505.16,507.08,508.81,510.98,508.43,511.43,512.67,512.26,520.22,522.49,518.47,529.65,532.14,529.81,533.26,538.30,539.65,539.57,545.87,547.39,548.49,555.07,553.84,554.60,555.98,560.61,562.71,561.71,561.77,568.50,571.18,574.43,574.42,576.16,578.75,580.69,579.82,583.06,583.31,584.45,588.03,587.97,592.76,591.92,592.84,592.60,597.09,594.94,596.97,
383.00,471.61,475.30,474.35,480.40,484.42,483.10,486.23,487.99,488.82,492.33,492.02,494.27,494.44,497.33,498.49,496.83,499.69,501.19,500.00,507.60,510.35,506.58,517.64,519.86,517.00,521.37,526.05,526.86,526.65,532.84,534.23,536.20,543.07,541.08,541.28,543.91,547.62,549.73,548.61,549.21,554.94,557.19,561.42,561.28,561.79,564.72,566.53,566.89,569.34,569.60,571.50,574.91,574.13,578.39,578.66,579.09,579.00,582.92,580.86,583.55,
384.00,466.52,470.21,469.30,475.58,478.43,478.81,480.62,482.94,483.52,486.96,487.52,488.59,489.39,492.22,493.36,491.79,494.74,496.34,494.46,501.80,505.20,502.48,512.31,514.54,511.47,515.81,521.48,521.01,520.96,527.80,529.59,530.46,538.66,536.02,535.33,538.62,541.55,544.93,542.45,543.87,548.60,551.84,555.47,556.11,556.31,559.94,560.14,560.71,564.29,564.82,565.73,568.78,568.00,572.19,573.70,573.97,573.97,576.79,575.24,577.10,
385.00,470.35,473.30,473.99,478.57,482.20,481.45,484.66,486.47,487.21,490.34,491.63,492.34,493.38,496.46,497.04,494.51,498.48,499.78,498.60,505.76,508.62,505.94,515.42,517.91,514.91,519.41,525.12,525.75,524.55,531.66,533.94,534.56,542.27,540.08,538.79,542.56,545.90,550.09,546.87,546.68,553.63,555.61,559.73,559.56,560.43,564.82,565.18,565.23,568.46,568.67,569.55,572.67,573.37,576.18,577.79,578.93,578.96,581.43,580.32,581.36,
386.00,486.35,489.50,489.87,496.14,499.82,498.00,501.31,502.37,503.54,507.88,508.60,509.71,509.90,514.16,513.90,511.57,515.74,517.43,515.45,523.15,526.62,523.24,533.10,535.55,532.17,538.45,542.58,543.31,542.49,549.30,551.33,552.98,560.12,558.38,557.20,559.84,565.03,568.50,566.34,565.37,572.35,574.05,579.93,579.04,579.43,584.30,584.60,584.05,587.11,587.47,589.48,592.80,593.07,596.02,598.11,598.85,599.06,601.79,601.16,601.73,
387.00,509.79,513.20,514.38,520.31,523.71,523.20,525.72,527.04,528.09,531.88,533.01,535.02,533.76,538.68,538.78,536.93,539.91,542.61,540.52,548.35,552.96,548.78,559.38,561.03,557.69,564.10,569.04,569.10,569.14,575.64,577.68,579.59,586.83,585.65,584.92,586.74,591.93,595.31,594.23,593.37,599.50,602.49,607.98,607.38,607.50,612.50,612.43,612.35,615.67,615.64,617.31,620.93,622.29,624.60,627.84,627.91,627.56,631.67,630.40,630.17,
388.00,532.75,537.40,537.59,543.89,547.22,546.99,549.55,551.65,552.24,556.67,556.62,559.27,557.67,562.48,562.62,561.80,564.32,566.90,564.04,572.93,577.62,573.60,584.96,586.55,583.42,589.21,596.08,594.93,595.11,602.33,604.54,605.20,613.81,612.43,611.69,613.60,618.69,622.95,620.77,620.52,625.94,630.07,634.36,635.35,634.93,639.44,639.84,639.36,643.77,643.64,645.72,648.36,648.92,653.15,656.09,656.02,656.59,659.46,658.25,657.41,
389.00,545.38,551.04,551.09,556.94,560.92,560.32,562.51,565.02,566.17,570.92,570.01,572.65,572.62,575.98,577.15,574.45,579.18,580.67,578.11,587.37,591.68,587.54,599.38,600.62,597.69,603.27,610.46,609.55,609.40,617.19,618.88,619.43,628.29,627.39,625.71,627.45,633.69,637.92,635.66,635.15,641.27,645.29,649.21,650.28,650.18,655.22,655.32,654.20,659.07,659.29,660.84,663.45,664.11,668.84,669.92,671.29,671.93,675.75,673.10,672.89,
390.00,546.12,551.15,552.12,557.54,561.95,560.62,563.36,565.58,566.76,570.72,569.87,572.36,573.03,576.25,577.53,575.15,579.01,580.70,579.12,587.55,591.64,587.04,599.63,600.21,597.69,603.38,610.10,609.91,609.98,617.72,618.27,619.43,627.68,627.11,626.17,627.09,634.09,636.96,635.35,634.47,641.63,644.63,649.44,649.90,649.83,654.20,655.22,654.29,658.17,658.33,659.96,663.51,663.40,668.84,669.07,670.73,670.73,675.46,673.18,672.24,
391.00,539.37,543.87,544.33,550.81,554.69,553.55,555.78,557.54,558.59,563.05,562.24,564.91,564.92,568.35,569.42,567.75,570.56,573.54,571.77,579.24,583.48,579.24,591.49,592.49,589.66,595.45,601.30,601.10,602.17,608.64,609.65,611.07,618.06,618.39,618.73,618.87,625.58,627.40,626.52,625.99,631.56,636.47,640.38,641.38,640.31,645.54,646.50,645.30,649.39,649.79,650.55,654.70,653.69,660.08,660.49,661.23,661.50,666.67,664.18,663.57,
392.00,536.68,540.92,541.22,547.88,550.84,550.09,553.37,555.71,555.77,560.69,559.23,561.91,562.19,565.55,566.49,564.74,567.51,571.15,568.09,575.22,580.39,576.39,588.51,589.78,586.41,591.97,598.09,597.60,598.17,605.85,606.60,608.15,615.65,615.46,615.11,617.05,621.66,623.98,622.91,622.61,627.81,633.01,636.44,637.76,636.54,641.93,643.09,642.51,646.45,646.27,648.00,650.95,649.70,656.04,657.17,658.25,657.65,663.20,660.22,659.81,
393.00,536.49,541.24,540.69,547.10,550.66,549.77,552.49,555.04,554.99,560.28,558.95,560.64,562.35,564.60,566.94,564.38,567.45,570.06,567.34,575.10,579.71,576.05,588.03,589.59,586.23,591.77,597.40,597.30,597.07,605.63,606.23,607.31,615.70,615.11,613.95,616.21,621.99,623.88,621.85,622.24,627.39,631.74,635.61,637.09,636.01,641.74,642.41,641.05,645.02,646.19,647.43,650.50,648.18,655.02,655.84,657.36,657.02,661.72,659.29,658.42,
394.00,530.94,536.17,535.83,541.45,545.59,544.01,548.32,549.54,550.37,554.91,553.91,554.76,557.27,559.15,561.23,558.71,561.97,563.74,563.12,569.87,574.71,570.10,582.11,583.44,580.52,586.02,590.64,592.07,591.41,599.40,600.04,602.40,608.90,608.63,608.16,609.94,616.04,617.08,615.55,615.74,621.65,625.34,629.92,630.25,629.54,635.16,636.97,634.79,638.18,639.53,640.45,644.21,643.25,648.33,649.51,650.60,650.20,655.29,652.42,651.53,
395.00,535.76,540.00,539.80,547.35,550.92,548.18,553.83,554.16,554.67,559.50,558.60,560.29,561.08,564.34,565.60,564.12,566.75,569.30,567.52,574.36,579.39,575.87,586.69,589.18,585.68,592.17,595.69,596.33,596.41,604.10,604.88,607.45,614.14,614.13,614.13,616.47,621.65,621.82,621.27,620.81,626.73,630.71,636.44,635.99,634.66,640.68,641.94,640.67,643.74,645.25,646.53,649.87,649.19,653.90,656.63,656.85,656.03,660.96,659.16,658.56,
396.00,566.86,570.65,570.52,578.14,581.58,579.78,585.44,585.87,585.97,590.37,590.80,592.70,592.54,596.96,598.74,595.89,598.70,601.74,599.39,606.05,613.64,609.35,620.18,622.37,619.68,625.96,630.37,630.51,630.20,638.58,640.44,641.76,649.76,649.92,649.17,652.54,657.21,658.23,657.57,657.06,662.31,667.77,673.57,673.42,671.32,679.15,679.51,677.93,681.14,683.26,684.27,687.40,687.82,690.90,695.92,694.83,694.38,699.32,697.77,697.17,
